Species,Timestep,GRO,TWD,Temperature,VPD
PISY,2016-01-02T22:00:00Z,0,259.655116,-0.75,0.074966
PISY,2016-01-02T23:00:00Z,0,257.349381,-0.75,0.073983
PISY,2016-01-03T00:00:00Z,0,256.345215,-0.75,0.071799
PISY,2016-01-03T01:00:00Z,0,255.63057,-0.75,0.066669
PISY,2016-01-03T02:00:00Z,0,254.970239,-0.75,0.063994
PISY,2016-01-03T03:00:00Z,0,254.313948,-0.75,0.06501
PISY,2016-01-03T04:00:00Z,0,253.838702,-0.875,0.063009
PISY,2016-01-03T05:00:00Z,0,253.389528,-0.875,0.062273
PISY,2016-01-03T06:00:00Z,0,253.03095,-1,0.06176
PISY,2016-01-03T07:00:00Z,0,252.280448,-1.25,0.059312
PISY,2016-01-03T08:00:00Z,0,251.076918,-1.25,0.057768
PISY,2016-01-03T09:00:00Z,0,249.873576,-1.375,0.057626
PISY,2016-01-03T10:00:00Z,0,247.662468,-1.375,0.060702
PISY,2016-01-03T11:00:00Z,0,247.455325,-0.375,0.084479
PISY,2016-01-03T12:00:00Z,0,247.728097,0,0.092477
PISY,2016-01-03T13:00:00Z,0,247.323466,-0.25,0.103117
PISY,2016-01-03T14:00:00Z,0,246.814244,-1.125,0.077795
PISY,2016-01-03T15:00:00Z,0,246.672544,-0.75,0.088825
PISY,2016-01-03T16:00:00Z,0,246.67884,-1.125,0.087319
PISY,2016-01-03T17:00:00Z,0,246.227777,-2.25,0.070864
PISY,2016-01-03T18:00:00Z,0,245.310921,-2.375,0.070707
PISY,2016-01-03T19:00:00Z,0,244.097946,-2.5,0.068554
PISY,2016-01-03T20:00:00Z,0,243.178053,-2.875,0.061743
PISY,2016-01-03T21:00:00Z,0,242.094091,-2.75,0.063109
PISY,2016-01-03T22:00:00Z,0,241.47024,-2.75,0.062604
PISY,2016-01-03T23:00:00Z,0,241.284083,-2.375,0.076877
PISY,2016-01-04T00:00:00Z,0,240.906206,-2.25,0.075771
PISY,2016-01-04T01:00:00Z,0,240.546061,-2.125,0.075241
PISY,2016-01-04T02:00:00Z,0,240.031197,-1.875,0.073131
PISY,2016-01-04T03:00:00Z,0,239.174184,-1.875,0.071497
PISY,2016-01-04T04:00:00Z,0,238.600437,-1.875,0.070282
PISY,2016-01-04T05:00:00Z,0,238.386866,-1.75,0.073908
PISY,2016-01-04T06:00:00Z,0,238.284308,-1.75,0.07544
PISY,2016-01-04T07:00:00Z,0,237.698629,-1.875,0.071864
PISY,2016-01-04T08:00:00Z,0,237.21509,-2,0.071832
PISY,2016-01-04T09:00:00Z,0,236.302533,-2.125,0.06881
PISY,2016-01-04T10:00:00Z,0,234.424734,-1.875,0.071867
PISY,2016-01-04T11:00:00Z,0,234.23285,-0.75,0.089927
PISY,2016-01-04T12:00:00Z,0,234.318243,-0.125,0.101343
PISY,2016-01-04T13:00:00Z,0,234.264797,1.25,0.12466
PISY,2016-01-04T14:00:00Z,0,233.881852,1.625,0.130097
PISY,2016-01-04T15:00:00Z,0,233.670535,0.625,0.124343
PISY,2016-01-04T16:00:00Z,0,233.470867,-0.375,0.100105
PISY,2016-01-04T17:00:00Z,0,233.584313,-1.25,0.08097
PISY,2016-01-04T18:00:00Z,0,234.189813,-1.625,0.071845
PISY,2016-01-04T19:00:00Z,0,234.628664,-2,0.068948
PISY,2016-01-04T20:00:00Z,0,234.751509,-2.25,0.073947
PISY,2016-01-04T21:00:00Z,0,234.753166,-2.875,0.070897
PISY,2016-01-04T22:00:00Z,0,234.877422,-3.75,0.061886
PISY,2016-01-04T23:00:00Z,0,235.533793,-4.125,0.062184
PISY,2016-01-05T00:00:00Z,0,237.8929,-4.541668,0.064052
PISY,2016-01-05T01:00:00Z,0,239.588673,-4.875,0.066749
PISY,2016-01-05T02:00:00Z,0,240.382712,-4.916668,0.068012
PISY,2016-01-05T03:00:00Z,0,240.498328,-5.166665,0.066939
PISY,2016-01-05T04:00:00Z,0,240.291637,-5.083333,0.069495
PISY,2016-01-05T05:00:00Z,0,239.580995,-5.125,0.065558
PISY,2016-01-05T06:00:00Z,0,238.528184,-4.833333,0.070578
PISY,2016-01-05T07:00:00Z,0,237.941634,-4.541668,0.077782
PISY,2016-01-05T08:00:00Z,0,237.068016,-4.666668,0.070639
PISY,2016-01-05T09:00:00Z,0,235.607831,-4.375,0.072109
PISY,2016-01-05T10:00:00Z,0,234.294376,-3.375,0.083501
PISY,2016-01-05T11:00:00Z,0,232.297778,-3.375,0.073888
PISY,2016-01-05T12:00:00Z,0,230.247513,-2.25,0.081809
PISY,2016-01-05T13:00:00Z,0,227.918291,-1.125,0.104116
PISY,2016-01-05T14:00:00Z,0,226.042318,-0.75,0.113829
PISY,2016-01-05T15:00:00Z,0,225.47553,-0.5,0.121019
PISY,2016-01-05T16:00:00Z,0,226.315081,-1.375,0.110876
PISY,2016-01-05T17:00:00Z,0,227.319042,-2.875,0.081281
PISY,2016-01-05T18:00:00Z,0,228.485704,-3.25,0.079749
PISY,2016-01-05T19:00:00Z,0,229.459151,-4,0.071597
PISY,2016-01-05T20:00:00Z,0,230.090498,-4.375,0.073891
PISY,2016-01-05T21:00:00Z,0,230.587605,-4.666668,0.073335
PISY,2016-01-05T22:00:00Z,0,231.404364,-5.041668,0.073527
PISY,2016-01-05T23:00:00Z,0,231.853245,-5.291668,0.07246
PISY,2016-01-06T00:00:00Z,0,232.363565,-5.416668,0.0745
PISY,2016-01-06T01:00:00Z,0,232.595757,-5.5,0.070769
PISY,2016-01-06T02:00:00Z,0,232.396108,-5.083335,0.080345
PISY,2016-01-06T03:00:00Z,0,232.493736,-5.666668,0.073752
PISY,2016-01-06T04:00:00Z,0,232.702188,-5.708333,0.074456
PISY,2016-01-06T05:00:00Z,0,233.086439,-6.125,0.071072
PISY,2016-01-06T06:00:00Z,0,233.44792,-6.541668,0.069002
PISY,2016-01-06T07:00:00Z,0,233.967347,-6.75,0.067524
PISY,2016-01-06T08:00:00Z,0,234.105827,-6.875,0.071552
PISY,2016-01-06T09:00:00Z,0,234.095582,-7.041668,0.069201
PISY,2016-01-06T10:00:00Z,0,227.342327,-6.5,0.074967
PISY,2016-01-06T11:00:00Z,0,223.33961,-3.625,0.125961
PISY,2016-01-06T12:00:00Z,0,222.752065,-2.125,0.150427
PISY,2016-01-06T13:00:00Z,0,221.592385,-1.25,0.17368
PISY,2016-01-06T14:00:00Z,0,220.484203,-1,0.177955
PISY,2016-01-06T15:00:00Z,0,220.248043,-1.375,0.158589
PISY,2016-01-06T16:00:00Z,0,220.37587,-0.875,0.168131
PISY,2016-01-06T17:00:00Z,0,221.080134,-2.375,0.130659
PISY,2016-01-06T18:00:00Z,0,221.773136,-2.875,0.128491
PISY,2016-01-06T19:00:00Z,0,222.156231,-3,0.13045
PISY,2016-01-06T20:00:00Z,0,222.570671,-3.5,0.113024
PISY,2016-01-06T21:00:00Z,0,222.271663,-3.75,0.103155
PISY,2016-01-06T22:00:00Z,0,221.966985,-3.875,0.096419
PISY,2016-01-06T23:00:00Z,0,221.677255,-4.125,0.089716
PISY,2016-01-07T00:00:00Z,0,221.588148,-4.25,0.087244
PISY,2016-01-07T01:00:00Z,0,221.112246,-4.25,0.087212
PISY,2016-01-07T02:00:00Z,0,220.486564,-4.25,0.085471
PISY,2016-01-07T03:00:00Z,0,219.993571,-4.375,0.086124
PISY,2016-01-07T04:00:00Z,0,219.605305,-4.75,0.081998
PISY,2016-01-07T05:00:00Z,0,220.07324,-5,0.083075
PISY,2016-01-07T06:00:00Z,0,220.242641,-5.125,0.084098
PISY,2016-01-07T07:00:00Z,0,220.315365,-5.458335,0.078476
PISY,2016-01-07T08:00:00Z,0,220.25005,-5.458333,0.080944
PISY,2016-01-07T09:00:00Z,0,219.088957,-5.125,0.084626
PISY,2016-01-07T10:00:00Z,0,214.852925,-4.125,0.08906
PISY,2016-01-07T11:00:00Z,0,212.509818,-2.875,0.11648
PISY,2016-01-07T12:00:00Z,0,211.219237,-1.875,0.130661
PISY,2016-01-07T13:00:00Z,0,208.543927,-1.25,0.151785
PISY,2016-01-07T14:00:00Z,0,206.373135,-0.75,0.159262
PISY,2016-01-07T15:00:00Z,0,204.896823,-1.375,0.109731
PISY,2016-01-07T16:00:00Z,0,203.215179,-1.75,0.070155
PISY,2016-01-07T17:00:00Z,0,202.018008,-1.75,0.067515
PISY,2016-01-07T18:00:00Z,0,201.405448,-1.625,0.06383
PISY,2016-01-07T19:00:00Z,0,201.443489,-2.125,0.061141
PISY,2016-01-07T20:00:00Z,0,202.98394,-2.875,0.055647
PISY,2016-01-07T21:00:00Z,0,205.137712,-3.25,0.052688
PISY,2016-01-07T22:00:00Z,0,206.871914,-3.5,0.052262
PISY,2016-01-07T23:00:00Z,0,208.177848,-3.75,0.053848
PISY,2016-01-08T00:00:00Z,0,209.068376,-3.875,0.052935
PISY,2016-01-08T01:00:00Z,0,209.799155,-4,0.052831
PISY,2016-01-08T02:00:00Z,0,210.267923,-3.875,0.05332
PISY,2016-01-08T03:00:00Z,0,210.618979,-3.875,0.055968
PISY,2016-01-08T04:00:00Z,0,211.011297,-3.833333,0.05612
PISY,2016-01-08T05:00:00Z,0,211.351711,-3.875,0.053823
PISY,2016-01-08T06:00:00Z,0,211.655316,-3.75,0.05697
PISY,2016-01-08T07:00:00Z,0,211.836193,-3.875,0.05686
PISY,2016-01-08T08:00:00Z,0,211.264267,-3.625,0.06017
PISY,2016-01-08T09:00:00Z,0,210.34318,-3,0.062677
PISY,2016-01-08T10:00:00Z,0,206.758245,-2,0.073465
PISY,2016-01-08T11:00:00Z,0,202.769299,-0.5,0.101704
PISY,2016-01-08T12:00:00Z,0,197.957522,-0.25,0.088011
PISY,2016-01-08T13:00:00Z,0,194.830074,0.875,0.106611
PISY,2016-01-08T14:00:00Z,0,192.045127,1,0.116954
PISY,2016-01-08T15:00:00Z,0,190.46495,0.875,0.100248
PISY,2016-01-08T16:00:00Z,0,189.732347,0.25,0.096491
PISY,2016-01-08T17:00:00Z,0,189.319207,-0.25,0.080411
PISY,2016-01-08T18:00:00Z,0,189.039738,-0.5,0.074015
PISY,2016-01-08T19:00:00Z,0,188.936302,-0.5,0.07152
PISY,2016-01-08T20:00:00Z,0,188.925806,-0.5,0.068468
PISY,2016-01-08T21:00:00Z,0,188.974207,-0.5,0.069907
PISY,2016-01-08T22:00:00Z,0,189.28875,-0.625,0.0662
PISY,2016-01-08T23:00:00Z,0,189.49911,-0.5,0.072335
PISY,2016-01-09T00:00:00Z,0,189.781267,-0.375,0.073421
PISY,2016-01-09T01:00:00Z,0,190.19909,-0.5,0.073099
PISY,2016-01-09T02:00:00Z,0,190.466049,-0.5,0.068388
PISY,2016-01-09T03:00:00Z,0,190.992722,-0.375,0.06523
PISY,2016-01-09T04:00:00Z,0,191.433425,-0.5,0.064782
PISY,2016-01-09T05:00:00Z,0,192.50744,-0.5,0.064721
PISY,2016-01-09T06:00:00Z,0,193.075339,-0.5,0.062134
PISY,2016-01-09T07:00:00Z,0,193.883031,-0.5,0.061061
PISY,2016-01-09T08:00:00Z,0,194.051076,-0.75,0.052188
PISY,2016-01-09T09:00:00Z,0,193.740879,0,0.064993
PISY,2016-01-09T10:00:00Z,0,192.981367,0.625,0.070935
PISY,2016-01-09T11:00:00Z,0,198.893747,0.875,0.076846
PISY,2016-01-09T12:00:00Z,0,196.295774,1.625,0.087522
PISY,2016-01-09T13:00:00Z,0,194.38608,1.625,0.082159
PISY,2016-01-09T14:00:00Z,0,192.230577,1.375,0.080394
PISY,2016-01-09T15:00:00Z,0,190.870681,1.125,0.073673
PISY,2016-01-09T16:00:00Z,0,189.912643,0.625,0.061733
PISY,2016-01-09T17:00:00Z,0,188.750826,0.375,0.057167
PISY,2016-01-09T18:00:00Z,0,187.850701,-0.125,0.050062
PISY,2016-01-09T19:00:00Z,0,186.689609,-0.125,0.037997
PISY,2016-01-09T20:00:00Z,0,185.365071,0.25,0.043089
PISY,2016-01-09T21:00:00Z,0,184.771592,0.375,0.037464
PISY,2016-01-09T22:00:00Z,0,184.138474,0.125,0.035297
PISY,2016-01-09T23:00:00Z,0,183.718155,0,0.037013
PISY,2016-01-10T00:00:00Z,0,183.455615,-0.375,0.032662
PISY,2016-01-10T01:00:00Z,0,183.277972,-0.625,0.032082
PISY,2016-01-10T02:00:00Z,0,183.329873,-0.75,0.031986
PISY,2016-01-10T03:00:00Z,0,183.372142,-1.125,0.031153
PISY,2016-01-10T04:00:00Z,0,183.484072,-1.125,0.033084
PISY,2016-01-10T05:00:00Z,0,183.885099,-1.375,0.033008
PISY,2016-01-10T06:00:00Z,0,184.496673,-1.5,0.033198
PISY,2016-01-10T07:00:00Z,0,186.259563,-1.75,0.032774
PISY,2016-01-10T08:00:00Z,0,188.479879,-1.75,0.034592
PISY,2016-01-10T09:00:00Z,0,188.795427,-1.5,0.03514
PISY,2016-01-10T10:00:00Z,0,185.18649,-0.75,0.043011
PISY,2016-01-10T11:00:00Z,0,182.467763,0.875,0.067722
PISY,2016-01-10T12:00:00Z,0,181.813293,1.125,0.066821
PISY,2016-01-10T13:00:00Z,0,181.082066,1.25,0.077106
PISY,2016-01-10T14:00:00Z,0,180.478176,1.625,0.067426
PISY,2016-01-10T15:00:00Z,0,180.236365,1.875,0.081209
PISY,2016-01-10T16:00:00Z,0,180.135416,1.125,0.061978
PISY,2016-01-10T17:00:00Z,0,181.3248,1.25,0.062309
PISY,2016-01-10T18:00:00Z,0,181.388143,1.125,0.057943
PISY,2016-01-10T19:00:00Z,0,181.590672,1.25,0.059861
PISY,2016-01-10T20:00:00Z,0,182.291925,1.125,0.058884
PISY,2016-01-10T21:00:00Z,0,183.009131,1.125,0.0624
PISY,2016-01-10T22:00:00Z,0,183.476818,0.875,0.055285
PISY,2016-01-10T23:00:00Z,0,183.665765,0.625,0.046127
PISY,2016-01-11T00:00:00Z,0,184.174622,0.75,0.046126
PISY,2016-01-11T01:00:00Z,0,184.51406,0.375,0.04567
PISY,2016-01-11T02:00:00Z,0,184.45267,0.25,0.040075
PISY,2016-01-11T03:00:00Z,0,184.336008,0.375,0.038153
PISY,2016-01-11T04:00:00Z,0,183.268154,0.5,0.034214
PISY,2016-01-11T05:00:00Z,0,183.054315,0.5,0.03522
PISY,2016-01-11T06:00:00Z,0,183.003489,0.875,0.040872
PISY,2016-01-11T07:00:00Z,0,182.958922,0.875,0.038871
PISY,2016-01-11T08:00:00Z,0,182.575807,1.125,0.042853
PISY,2016-01-11T09:00:00Z,0,182.652021,1.5,0.046741
PISY,2016-01-11T10:00:00Z,0,182.146388,1.625,0.04445
PISY,2016-01-11T11:00:00Z,0,182.123029,1.875,0.042359
PISY,2016-01-11T12:00:00Z,0,181.972077,2,0.041421
PISY,2016-01-11T13:00:00Z,0,181.959984,2,0.036647
PISY,2016-01-11T14:00:00Z,0,182.030531,1.875,0.034834
PISY,2016-01-11T15:00:00Z,0,182.251454,1.75,0.039289
PISY,2016-01-11T16:00:00Z,0,182.098025,1.125,0.031803
PISY,2016-01-11T17:00:00Z,0,182.302376,0.875,0.030206
PISY,2016-01-11T18:00:00Z,0,182.640169,0.375,0.028762
PISY,2016-01-11T19:00:00Z,0,182.942824,0.25,0.028027
PISY,2016-01-11T20:00:00Z,0,183.696509,-0.25,0.025026
PISY,2016-01-11T21:00:00Z,0,183.669996,-0.375,0.028027
PISY,2016-01-11T22:00:00Z,0,183.702309,-0.5,0.026866
PISY,2016-01-11T23:00:00Z,0,183.774878,-0.75,0.026443
PISY,2016-01-12T00:00:00Z,0,183.946035,-0.875,0.027492
PISY,2016-01-12T01:00:00Z,0,183.950892,-1.25,0.02986
PISY,2016-01-12T02:00:00Z,0,184.051403,-1.625,0.02689
PISY,2016-01-12T03:00:00Z,0,184.149326,-1.75,0.028102
PISY,2016-01-12T04:00:00Z,0,184.584413,-1.875,0.026398
PISY,2016-01-12T05:00:00Z,0,187.664783,-1.75,0.026923
PISY,2016-01-12T06:00:00Z,0,189.144674,-2,0.024009
PISY,2016-01-12T07:00:00Z,0,190.230125,-1.875,0.027335
PISY,2016-01-12T08:00:00Z,0,191.321865,-1.875,0.028821
PISY,2016-01-12T09:00:00Z,0,191.555554,-1.625,0.027654
PISY,2016-01-12T10:00:00Z,0,191.410272,-1.25,0.029557
PISY,2016-01-12T11:00:00Z,0,191.435741,-0.875,0.035314
PISY,2016-01-12T12:00:00Z,0,191.393536,-1.125,0.030628
PISY,2016-01-12T13:00:00Z,0,190.520463,-0.75,0.036521
PISY,2016-01-12T14:00:00Z,0,189.851194,-0.125,0.040772
PISY,2016-01-12T15:00:00Z,0,189.806609,0,0.046181
PISY,2016-01-12T16:00:00Z,0,190.139931,-0.5,0.053227
PISY,2016-01-12T17:00:00Z,0,190.680161,-1.625,0.035752
PISY,2016-01-12T18:00:00Z,0,192.308835,-2.25,0.030386
PISY,2016-01-12T19:00:00Z,0,194.905943,-2.375,0.030884
PISY,2016-01-12T20:00:00Z,0,197.623549,-2.75,0.029864
PISY,2016-01-12T21:00:00Z,0,200.043909,-2.75,0.029755
PISY,2016-01-12T22:00:00Z,0,201.824668,-2.875,0.026802
PISY,2016-01-12T23:00:00Z,0,203.382996,-2.75,0.029445
PISY,2016-01-13T00:00:00Z,0,204.660961,-3,0.028877
PISY,2016-01-13T01:00:00Z,0,206.117794,-3.25,0.026094
PISY,2016-01-13T02:00:00Z,0,207.115307,-3.25,0.028085
PISY,2016-01-13T03:00:00Z,0,208.008321,-3.25,0.027962
PISY,2016-01-13T04:00:00Z,0,208.821167,-3.75,0.027228
PISY,2016-01-13T05:00:00Z,0,210.288405,-3.875,0.038072
PISY,2016-01-13T06:00:00Z,0,211.636594,-3.875,0.039811
PISY,2016-01-13T07:00:00Z,0,212.870761,-3.875,0.04081
PISY,2016-01-13T08:00:00Z,0,213.864104,-3.875,0.040248
PISY,2016-01-13T09:00:00Z,0,214.348335,-3.75,0.038092
PISY,2016-01-13T10:00:00Z,0,213.730487,-3.625,0.040133
PISY,2016-01-13T11:00:00Z,0,212.975721,-2.875,0.044384
PISY,2016-01-13T12:00:00Z,0,212.739445,-2.375,0.057711
PISY,2016-01-13T13:00:00Z,0,212.49879,-1.875,0.062419
PISY,2016-01-13T14:00:00Z,0,211.824329,-1.875,0.071206
PISY,2016-01-13T15:00:00Z,0,211.905721,-1.875,0.078779
PISY,2016-01-13T16:00:00Z,0,212.258436,-2.875,0.069846
PISY,2016-01-13T17:00:00Z,0,212.947664,-4,0.059218
PISY,2016-01-13T18:00:00Z,0,214.28667,-4.458333,0.04395
PISY,2016-01-13T19:00:00Z,0,216.251821,-5.125,0.040578
PISY,2016-01-13T20:00:00Z,0,218.395317,-5.541668,0.042302
PISY,2016-01-13T21:00:00Z,0,220.046469,-6.083333,0.042214
PISY,2016-01-13T22:00:00Z,0,221.594899,-6.25,0.043354
PISY,2016-01-13T23:00:00Z,0,223.467653,-6.666668,0.04638
PISY,2016-01-14T00:00:00Z,0,224.900692,-7.208333,0.045291
PISY,2016-01-14T01:00:00Z,0,226.475816,-7.958333,0.043543
PISY,2016-01-14T02:00:00Z,0,228.032881,-8.375,0.044082
PISY,2016-01-14T03:00:00Z,0,229.458725,-8.875,0.043111
PISY,2016-01-14T04:00:00Z,0,230.642579,-9.291668,0.041623
PISY,2016-01-14T05:00:00Z,0,231.568868,-9.666665,0.04081
PISY,2016-01-14T06:00:00Z,0,232.470954,-10.041665,0.040408
PISY,2016-01-14T07:00:00Z,0,233.090656,-10.166665,0.038811
PISY,2016-01-14T08:00:00Z,0,232.902264,-9.916668,0.040154
PISY,2016-01-14T09:00:00Z,0,232.238005,-9.416668,0.040769
PISY,2016-01-14T10:00:00Z,0,230.683,-8.166668,0.046674
PISY,2016-01-14T11:00:00Z,0,229.255554,-7.041668,0.055126
PISY,2016-01-14T12:00:00Z,0,229.845367,-5.625,0.072095
PISY,2016-01-14T13:00:00Z,0,230.124963,-4,0.08825
PISY,2016-01-14T14:00:00Z,0,223.899011,-3.75,0.085485
PISY,2016-01-14T15:00:00Z,0,220.677242,-3.125,0.086722
PISY,2016-01-14T16:00:00Z,0,220.453488,-2.625,0.112257
PISY,2016-01-14T17:00:00Z,0,220.394306,-3.791668,0.088594
PISY,2016-01-14T18:00:00Z,0,220.368857,-4.041665,0.082808
PISY,2016-01-14T19:00:00Z,0,220.336187,-4.125,0.075593
PISY,2016-01-14T20:00:00Z,0,220.277596,-4.25,0.07412
PISY,2016-01-14T21:00:00Z,0,220.278205,-4.25,0.072253
PISY,2016-01-14T22:00:00Z,0,220.352473,-4.416668,0.071009
PISY,2016-01-14T23:00:00Z,0,220.279391,-4.583333,0.064216
PISY,2016-01-15T00:00:00Z,0,220.201705,-4.708333,0.061027
PISY,2016-01-15T01:00:00Z,0,211.740102,-5.041668,0.054078
PISY,2016-01-15T02:00:00Z,0,211.91875,-5.166668,0.050176
PISY,2016-01-15T03:00:00Z,0,212.193476,-5.375,0.048075
PISY,2016-01-15T04:00:00Z,0,212.910297,-6,0.042347
PISY,2016-01-15T05:00:00Z,0,213.12022,-6.083333,0.041279
PISY,2016-01-15T06:00:00Z,0,213.350409,-5.958335,0.043507
PISY,2016-01-15T07:00:00Z,0,212.895901,-6.375,0.039678
PISY,2016-01-15T08:00:00Z,0,212.372267,-5.875,0.040635
PISY,2016-01-15T09:00:00Z,0,211.915796,-5.458333,0.062005
PISY,2016-01-15T10:00:00Z,0,210.461609,-5.375,0.064821
PISY,2016-01-15T11:00:00Z,0,209.641007,-4.25,0.097133
PISY,2016-01-15T12:00:00Z,0,209.642127,-3.875,0.107257
PISY,2016-01-15T13:00:00Z,0,209.999576,-3.375,0.133325
PISY,2016-01-15T14:00:00Z,0,210.111335,-3.75,0.153305
PISY,2016-01-15T15:00:00Z,0,210.388951,-3.458333,0.168051
PISY,2016-01-15T16:00:00Z,0,211.309429,-5,0.143367
PISY,2016-01-15T17:00:00Z,0,212.899805,-6.166668,0.130538
PISY,2016-01-15T18:00:00Z,0,213.660655,-6.833333,0.112687
PISY,2016-01-15T19:00:00Z,0,213.462975,-7.166668,0.104913
PISY,2016-01-15T20:00:00Z,0,213.496486,-6.916668,0.102647
PISY,2016-01-15T21:00:00Z,0,213.377637,-7.208333,0.089618
PISY,2016-01-15T22:00:00Z,0,213.231776,-7.125,0.092007
PISY,2016-01-15T23:00:00Z,0,213.236016,-7.416668,0.081516
PISY,2016-01-16T00:00:00Z,0,213.121656,-7.625,0.075282
PISY,2016-01-16T01:00:00Z,0,213.024693,-7.625,0.073322
PISY,2016-01-16T02:00:00Z,0,213.140794,-7.75,0.066367
PISY,2016-01-16T03:00:00Z,0,213.246417,-7.916668,0.060771
PISY,2016-01-16T04:00:00Z,0,213.337346,-8.083335,0.057276
PISY,2016-01-16T05:00:00Z,0,213.429991,-8,0.054616
PISY,2016-01-16T06:00:00Z,0,200.65648,-8.000003,0.050696
PISY,2016-01-16T07:00:00Z,0,201.089964,-8.125,0.04849
PISY,2016-01-16T08:00:00Z,0,201.19167,-8.083333,0.047155
PISY,2016-01-16T09:00:00Z,0,200.940132,-7.541668,0.050943
PISY,2016-01-16T10:00:00Z,0,199.498182,-6.5,0.057712
PISY,2016-01-16T11:00:00Z,0,196.338419,-5.5,0.069308
PISY,2016-01-16T12:00:00Z,0,193.954178,-4.458333,0.084563
PISY,2016-01-16T13:00:00Z,0,204.154252,-3.625,0.102342
PISY,2016-01-16T14:00:00Z,0,203.96297,-3.625,0.108288
PISY,2016-01-16T15:00:00Z,0,203.636476,-4.5,0.092791
PISY,2016-01-16T16:00:00Z,0,203.758962,-4.75,0.089341
PISY,2016-01-16T17:00:00Z,0,203.889231,-5.75,0.075796
PISY,2016-01-16T18:00:00Z,0,204.015524,-6.166668,0.066585
PISY,2016-01-16T19:00:00Z,0,203.948076,-6.5,0.056657
PISY,2016-01-16T20:00:00Z,0,203.790152,-6.5,0.055089
PISY,2016-01-16T21:00:00Z,0,203.684583,-6.75,0.04909
PISY,2016-01-16T22:00:00Z,0,203.978057,-6.833335,0.047241
PISY,2016-01-16T23:00:00Z,0,203.803139,-7.083333,0.0483
PISY,2016-01-17T00:00:00Z,0,203.66236,-7.125,0.056122
PISY,2016-01-17T01:00:00Z,0,214.762867,-7.166665,0.051745
PISY,2016-01-17T02:00:00Z,0,214.46079,-7.416668,0.048562
PISY,2016-01-17T03:00:00Z,0,213.769627,-7.375,0.055002
PISY,2016-01-17T04:00:00Z,0,213.557894,-7.75,0.05161
PISY,2016-01-17T05:00:00Z,0,213.487887,-8.041668,0.046744
PISY,2016-01-17T06:00:00Z,0,212.978098,-8.041668,0.044484
PISY,2016-01-17T07:00:00Z,0,212.196706,-8.166668,0.042625
PISY,2016-01-17T08:00:00Z,0,211.645918,-8.083333,0.043764
PISY,2016-01-17T09:00:00Z,0,211.338524,-7.874998,0.045765
PISY,2016-01-17T10:00:00Z,0,210.434136,-7.75,0.044703
PISY,2016-01-17T11:00:00Z,0,209.035527,-7.541668,0.047763
PISY,2016-01-17T12:00:00Z,0,207.025775,-7.25,0.048081
PISY,2016-01-17T13:00:00Z,0,204.919995,-6.25,0.062879
PISY,2016-01-17T14:00:00Z,0,203.987924,-6.458335,0.071151
PISY,2016-01-17T15:00:00Z,0,203.75487,-6.958335,0.06943
PISY,2016-01-17T16:00:00Z,0,204.194678,-7.375,0.064186
PISY,2016-01-17T17:00:00Z,0,204.593769,-8.083335,0.060858
PISY,2016-01-17T18:00:00Z,0,205.614903,-8.583333,0.051756
PISY,2016-01-17T19:00:00Z,0,207.733095,-8.958333,0.047318
PISY,2016-01-17T20:00:00Z,0,209.980146,-9.125003,0.051678
PISY,2016-01-17T21:00:00Z,0,212.141256,-9.875,0.047273
PISY,2016-01-17T22:00:00Z,0,214.55017,-10.625,0.046648
PISY,2016-01-17T23:00:00Z,0,216.99677,-10.75,0.045048
PISY,2016-01-18T00:00:00Z,0,220.443363,-11.375,0.042701
PISY,2016-01-18T01:00:00Z,0,224.192659,-12.541665,0.040899
PISY,2016-01-18T02:00:00Z,0,227.048864,-13.166668,0.040515
PISY,2016-01-18T03:00:00Z,0,229.865244,-13.833333,0.039286
PISY,2016-01-18T04:00:00Z,0,233.408267,-14.416668,0.038726
PISY,2016-01-18T05:00:00Z,0,236.821458,-14.916668,0.036431
PISY,2016-01-18T06:00:00Z,0,239.731812,-15.458333,0.035253
PISY,2016-01-18T07:00:00Z,0,242.286294,-15.708333,0.034213
PISY,2016-01-18T08:00:00Z,0,244.337649,-15.791668,0.035977
PISY,2016-01-18T09:00:00Z,0,248.929646,-15.791668,0.036212
PISY,2016-01-18T10:00:00Z,0,250.711474,-15.375,0.037602
PISY,2016-01-18T11:00:00Z,0,249.579129,-11.25,0.074845
PISY,2016-01-18T12:00:00Z,0,249.216416,-10.083333,0.088151
PISY,2016-01-18T13:00:00Z,0,248.776781,-10.625,0.080055
PISY,2016-01-18T14:00:00Z,0,247.681967,-9.958335,0.077916
PISY,2016-01-18T15:00:00Z,0,247.287917,-9.75,0.075618
PISY,2016-01-18T16:00:00Z,0,247.525701,-9.666665,0.072874
PISY,2016-01-18T17:00:00Z,0,247.533569,-10.291668,0.06374
PISY,2016-01-18T18:00:00Z,0,247.840071,-10.708335,0.061233
PISY,2016-01-18T19:00:00Z,0,248.124624,-11.16667,0.056442
PISY,2016-01-18T20:00:00Z,0,248.414558,-11.583335,0.052113
PISY,2016-01-18T21:00:00Z,0,248.712688,-11.875,0.051264
PISY,2016-01-18T22:00:00Z,0,249.312341,-12.166668,0.050372
PISY,2016-01-18T23:00:00Z,0,250.008994,-12.458333,0.048622
PISY,2016-01-19T00:00:00Z,0,251.172838,-12.666668,0.048103
PISY,2016-01-19T01:00:00Z,0,252.301946,-12.833335,0.047884
